# accession|modality|organism|n_samples|files|topics|title|keywords|flags
# files: actual FTP filenames+sizes when available, or [GEO:types] as fallback
# flags: 'multiomics' if record also appears in search_index_multiomics.txt; empty otherwise
GSE268608|atac_seq|Homo sapiens|12|GSE268608_matrixExpHCC1395BL.txt.gz(3MB), GSE268608_matrixExpHCC1395.txt.gz(3MB), GSE268608_RAW.tar(294MB)|cancer,immunology,development,kidney,cell_stress|Epigenomic, transcriptomic and proteomic characterizations of reference samples|variety newly developed next-generation sequencing technologies making way rapidly research clinical applications accuracy cross-lab reproducibility critical standards much needed previous|
GSE268510|atac_seq|Arabidopsis thaliana|3|GSE268510_RAW.tar(315MB)|development,epigenetics,plant_biology,microbiology,cell_stress,signal_transduction|Plant BCL-DOMAIN HOMOLOG proteins play a conserved role in SWI/SNF complex stability|SWItch/Sucrose Non-Fermenting complexes evolutionarily ATP-dependent chromatin remodelers crucial multiple nuclear eukaryotes Recently BDH shared subunits impacting accessibility various|
GSE244998|atac_seq|Mus musculus|15|GSE244998_RAW.tar(832MB)|cancer,immunology,epigenetics,kidney,drug_response,gene_regulation|Unraveling Epigenetic and Immune Mechanisms Underlying Cystogenesis in Autosomal Dominant Polycystic Kidney Disease [ChIP-Seq]|ADPKD prevalent life-threatening monogenetic disorder affects millions worldwide Currently therapeutic options limited often complications more effective treatments aimed understand molecular driving|
GSE244997|atac_seq|Mus musculus|4|GSE244997_RAW.tar(520MB)|cancer,immunology,epigenetics,kidney,drug_response,gene_regulation|Unraveling Epigenetic and Immune Mechanisms Underlying Cystogenesis in Autosomal Dominant Polycystic Kidney Disease [ATAC-Seq]|ADPKD prevalent life-threatening monogenetic disorder affects millions worldwide Currently therapeutic options limited often complications more effective treatments aimed understand molecular driving|
GSE272458|atac_seq|Mus musculus|26|GSE272458_D1_CC_peaks.txt.gz(2MB), GSE272458_D1_CS_peaks.txt.gz(2MB), GSE272458_D1_SC_peaks.txt.gz(1MB), GSE272458_D1_SS_peaks.txt.gz(1004KB), GSE272458_D2_CC_peaks.txt.gz(2MB), GSE272458_D2_CS_peaks.txt.gz(1MB), GSE272458_D2_SC_peaks.txt.gz(2MB), GSE272458_D2_SS_peaks.txt.gz(2MB)|neuroscience,epigenetics|Cell-Type-Specific Epigenetic Priming of Gene Expression in Nucleus Accumbens by Cocaine [ATAC-seq]|hallmark addiction ability drugs abuse trigger relapse periods prolonged abstinence describe novel whereby chronic exposure causes lasting chromatin downstream transcriptional modifications NAc|
GSE254864|atac_seq|Homo sapiens|6|GSE254864_RAW.tar(168MB)|cancer,epigenetics,cell_stress,signal_transduction|Deciphering the novel regulatory mechanisms and biological implications of ARID1A C-terminal missense mutations in cancer [ATAC-Seq]|AT-rich interaction domain BAF250a pivotal component SWI/SNF chromatin remodeling complex frequently mutated various cancers discovered V2084D V2087E lead binding mutant nucleocytoplasmic shuttling|
GSE236085|atac_seq|Homo sapiens|21|GSE236085_RAW.tar(3.6GB)|cancer,immunology,epigenetics,drug_response|PU.1 Eviction at Lymphocyte-Specific Chromatin Domains Mediates Glucocorticoid Response in Acute Lymphoblastic Leukemia|Glucocorticoids essential part many multi-agent treatment regimens lymphoid malignancies emergence resistance barrier cure previously aberrant accessibility glucocorticoid-response elements GREs drug|
GSE186694|atac_seq|Triticum aestivum|2|GSE186694_RAW.tar(4.6GB)|epigenetics,plant_biology|MH-seq data of bread wheat|Identification open chromatin spikes seedlings|
GSE273472|atac_seq|Mus musculus|6|GSE273472_IGG_rmdup_merged_normRPGC.bw(118MB), GSE273472_MDC1_KO_PS_rmdup_merged_normRPGC.bw(53MB), GSE273472_MDC1_WT_PS_rmdup_merged_normRPGC.bw(74MB)|development,epigenetics,reproduction,cell_stress,cell_cycle|INO80 regulates chromatin accessibility to facilitate suppression of sex-linked gene expression during mouse spermatogenesis|protein main catalytic subunit INO80-chromatin remodeling complex critical DNA repair transcription regulation murine spermatocytes explored silencing meiotic chromosomes male mice immunolocalization|
GSE221682|atac_seq|Mus musculus|3|GSE221682_P12-ATAC_Ino80WT.bigWig(402MB)|development,epigenetics,reproduction,cell_stress,cell_cycle|INO80 regulates chromatin accessibility to facilitate suppression of sex-linked gene expression during mouse spermatogenesis|protein main catalytic subunit INO80-chromatin remodeling complex critical DNA repair transcription regulation murine spermatocytes explored silencing meiotic chromosomes male mice immunolocalization|
GSE244935|atac_seq|Mus musculus|6|GSE244935_diffbind.tab.gz(552KB), GSE244935_RAW.tar(1.3GB)|immunology,development,epigenetics,fibrosis_wound,gut_intestine,hematopoiesis,signal_transduction|Ileal Crohn’s disease exhibits reduced activity of phospholipase C-β3 (PLC-β3)-dependent Wnt/b-catenin signaling pathway [ATAC-Seq]|chronic debilitating inflammatory bowel report critical intestinal homeostasis deficient mice exposure oral dextran sodium sulfate induced lethality severe inflammation small intestine due deficiency|
GSE264240|atac_seq|Mus musculus|8|GSE264240_RAW.tar(312MB)|cancer|Engineered extrachromosomal oncogene amplifications promote tumorigenesis  [shallow whole genome sequencing and ATACseq]|Focal among most common cancer-associated mutations evolution contribution proven challenging recapitulate primary cells model organisms describe general strategy large Mbp mediated circular DNAs|
GSE255905|atac_seq|Mus musculus|9|GSE255905_RAW.tar(42MB)|cancer,neuroscience,development,epigenetics,cell_stress,rna_biology|Drosha loss drives pineoblastoma by upregulating Ccnd2 [ATAC-seq]|Mutations microRNA processing genes DICER1 childhood cancers brain tumor resembles undifferentiated precursors pineal gland understand microRNAs regulate proliferation progenitors developed mouse|
GSE245212|atac_seq|Oncorhynchus mykiss|78|GSE245212_RAW.tar(957MB)||Epigenomic maps of the rainbow trout reveal epiQTL signatures of genetic selection and regulatory elements involved in controlling gene expression and genome evolution|Over last century RBT widely biological model many disciplines become one best-studied fish example excellent partially tetraploid organism underwent whole-genome duplication salmonid-specific 4th|
GSE276588|atac_seq|Homo sapiens|9|GSE276588_EVT.ATAC_peaks.narrowPeak.gz(12MB), GSE276588_hTSC.ATAC_peaks.narrowPeak.gz(8MB), GSE276588_STB.ATAC_peaks.narrowPeak.gz(14MB)|development,epigenetics,reproduction,cell_stress|Hypoxia and loss of GCM1 expression prevents differentiation and contact inhibition in human trophoblast stem cells [ATAC-Seq]|placenta develops alongside embryo nurtures fetal development term first stages embryonic due low blood circulation ambient oxygen supply normally 1-2 gradually increases placental invasion While|
GSE266968|atac_seq|Mus musculus|20|GSE266968_RAW.tar(3.0GB)|immunology,development,epigenetics,infectious_disease,lung_respiratory,microbiology,cell_stress|CUT&RUN of alveolar macophages sorted bronchoalveolar lavage fluid (BALF) isolated from naive mice or mice recovered from SARS-CoV-2 (mouse-adapted strain MA10)|Pathogen encounter long-lasting epigenetic imprinting shapes diseases caused heterologous pathogens breadth innate immune memory particular interest context respiratory increased pandemic potential|
GSE266967|atac_seq|Mus musculus|6|GSE266967_ma10ATAC_readsInPeaks.txt.gz(584KB), GSE266967_RAW.tar(1.4GB)|immunology,development,epigenetics,infectious_disease,lung_respiratory,microbiology,cell_stress|ATAC-seq of alveolar macophages sorted from bronchoalveolar lavage fluid (BALF) isolated from naive mice or mice recovered from SARS-CoV-2 (mouse-adapted strain MA10)|Pathogen encounter long-lasting epigenetic imprinting shapes diseases caused heterologous pathogens breadth innate immune memory particular interest context respiratory increased pandemic potential|
GSE247982|atac_seq|Homo sapiens|10|GSE247982_RAW.tar(9.4GB)|cancer,epigenetics,reproduction,hematopoiesis,drug_response|The chromatin landscape of high-grade serous ovarian cancer metastasis identifies potential regulatory drivers of chemoresistant tumour cells|Disease recurrence following chemotherapy major clinical challenge little regarding epigenome regulates transcriptional programs underpinning chemoresistance determined single accessibility omental|
GSE201375|atac_seq|Arabidopsis thaliana|19|GSE201375_RAW.tar(519MB)|development,epigenetics|PICKLE-mediated nucleosome condensing drives H3K27me3 spreading for the inheritance of Polycomb memory during differentiation [ATAC-Seq]|repressive complex PRC2 essential epigenetic regulator deposits transcriptional gene silencing eukaryotes PRC2-mediated process occurs two steps initial deposition nucleation region subsequent over|
GSE278128|atac_seq|Mus musculus|8|GSE278128_RAW.tar(1.5GB)|development,epigenetics,drug_response|Histone Deacetylase 1 (HDAC1) maintains the transcriptome of embryonic stem cells through regulating acetylation at crucial genomic sites [ATAC-seq]|removes groups lysine residues core histones balancing acetyltransferase HAT activity Despite apparent repressive suppression causes downregulation gene expression exploit degradation tag dTAG system|
GSE273624|atac_seq|Homo sapiens|6|GSE273624_DESeq2_Named_AllResults_foldpv_Sorted_Protein_18hr_vs_2hr.txt.gz(13MB), GSE273624_DESeq2_Named_AllResults_foldpv_Sorted_Protein_18hr_vs_Mock.txt.gz(13MB), GSE273624_DESeq2_Named_AllResults_foldpv_Sorted_Protein_2hr_vs_Mock.txt.gz(13MB), GSE273624_RAW.tar(2.7GB)|cancer,epigenetics|Effects of HMGA1 internalization in melanoma cells [ATACseq_reHMGA1]|chromatin accessibility uptake stimulated A375 recombinant 18-hrs followed ATAC-seq biological replicates|
GSE272136|atac_seq|Homo sapiens|6|GSE272136_ATAC_region_sorted.bed.gz(2MB)|cancer,immunology,development,cardiovascular,epigenetics,skeletal_muscle,hematopoiesis,drug_response|Dynamic chromatin accessibility and transcriptome changes following PDGF-BB treatment of bone-marrow derived mesenchymal stem cells [ATAC-seq]|MSCs multipotent under investigation use clinical trials because capable self-renewal differentiating different types defined conditions Nonetheless therapeutic effects constrained engraftment rates|
GSE253491|atac_seq|Mus musculus|2|GSE253491_RAW.tar(817MB)|neuroscience,development,epigenetics,crispr_gene_editing,gene_regulation|Neural zinc finger protein Myt1 drives oligodendrocyte differentiation via repressing HDAC1-mediated histone deacetylation [ATAC-seq]|Members myelin transcription factor family implicated neuronal development vivo lineage systematically crucial regulator developing central nervous system Conventional knockout causes remarkable|
GSE246704|atac_seq|Mus musculus|14|GSE246704_chow_bed_counts_multicov.txt.gz(3MB), GSE246704_chowFlox_sorted.bw(1.8GB), GSE246704_chowLKO_sorted.bw(1.8GB), GSE246704_hfd_bed_counts_multicov.txt.gz(3MB), GSE246704_HFD_flox_sorted.bw(1.5GB), GSE246704_HFD_LKO_sorted.bw(1.5GB)|metabolism,epigenetics,infectious_disease,crispr_gene_editing,rna_biology,signal_transduction,liver|Liver-specific matrin-3 knockout alters the chromatin accessibility in the liver of mice [ATAC-seq]|RNA-binding protein pathogenesis human diseases previously uncharacterized regulating Bulk bioinformatics 523 829 differential peaks FDR female fed chow diet HFD weeks Peak annotation HOMER|
GSE244509|atac_seq|Homo sapiens|6|GSE244509_RAW.tar(5MB)|cancer,epigenetics,crispr_gene_editing,rna_biology|KDM6A Regulates Immunogenicity of Multiple Myeloma  (ATAC-seq)|created isogenic mutiple cell lines disrupted CRISPR-mediated editing|
GSE240549|atac_seq|Xenopus tropicalis|3|GSE240549_RAW.tar(5MB)|development,epigenetics,cell_stress|Molecular basis of Urostyle development [ATAC-seq]|Evolutionary novelties entail origin morphologies enable new features arise changes gene regulation One important noveltyis fused rod end vertebral column anurans feature composed coccyx ossifying|
GSE232871|atac_seq|Mus musculus|4|GSE232871_RAW.tar(405MB)|cancer,development,epigenetics,rna_biology|The Nucleolar Remodeling is Required for the of Mouse Fibroblasts Reprogramming to iPSC [ATAC-Seq]|nucleolus membraneless organelle responsible ribosome biogenesis perinuclear heterochromatin formation genome stability regulation cell fate decision occurs early embryonic development ESC|
GSE225120|atac_seq|Homo sapiens|4|GSE225120_RAW.tar(3MB)|metabolism,epigenetics|Transcriptome and chromosome accessibilty profile of HPMCs treated with high glucose containing culture medium [ATAC-Seq]|RNA-seq|
GSE256513|atac_seq|Mus musculus|8|GSE256513_ATAC-seq_up-regulated_and_down-regulated_peaks.xlsx(203KB), GSE256513_RAW.tar(227MB)|immunology,development,metabolism,epigenetics,fibrosis_wound,cell_stress,gene_regulation,liver|ATF4 drives regulatory T cell functional specification in homeostasis and obesity [ATAC-seq]|cells Tregs diverse disease liver transcriptionally regulated understood effector expressing activating transcription factor enriched livers obese mice critical driving Treg transcriptional program|
GSE246863|atac_seq|Mus musculus|12|GSE246863_RAW.tar(1.0GB)|development,epigenetics,gene_regulation|SINE-MIR enhancer rewiring by Esrrb architecturally reprogram the pluripotency spectrum [ATAC-Seq]|EPSC differentiation 3dESC|
GSE225498|atac_seq|Mus musculus|4|GSE225498_RAW.tar(338MB)|epigenetics,infectious_disease,lung_respiratory,gene_regulation|Influenza A virus infection sustainably rewires pneumocyte gene regulatory network responses to different pneumococcal serotypes in secondary Streptococcus pneumoniae infection [ATAC-seq]|Background following IAV synergistic complication high mortality While varying invasiveness important pathogenic factor serotype-specifc immediate-early transcriptional IAV-perturbed alveolar|
GSE263359|atac_seq|Mus musculus|11|GSE263359_RAW.tar(26MB)|cancer,neuroscience,development,epigenetics|Chromatin Modification Abnormalities by CHD7 and KMT2C Loss Promote Medulloblastoma Progression [ATAC-seq]|common malignant pediatric brain tumor typically originating cerebellum characterized mutations modifiers highlighting significance epigenomic prove development use animal models closely recapitulate|
GSE244128|atac_seq|Homo sapiens|8|GSE244128_RAW.tar(1.8GB)|immunology,epigenetics,kidney,drug_response,microbiology|Epigenomic Landscapes Define Differential JAK Inhibitor Sensitivity in IFN-γ-Primed Human Macrophages [ATAC-seq]|analyzed sequences selective regulation genetic programs JAKi|
GSE292617|atac_seq|Homo sapiens|6|GSE292617_RAW.tar(2.0GB)|development,epigenetics,cell_stress,gene_regulation|CREsted: modeling genomic and synthetic cell type-specific enhancers across tissues and species|Sequence-based deep learning models become state art regulatory code Particularly transcriptional excel deciphering sequence features grammar underlie spatiotemporal activity enable end-to-end design|
GSE289289|atac_seq|Drosophila melanogaster|16|GSE289289_20241030_PolIIser2P_715x174_CBPKD_st5.pooled.bw(14MB), GSE289289_20241030_PolIIser2P_T180_WT_st5.pooled.bw(12MB), GSE289289_20241030_PolIIser5P_715x174_CBPKD_st5.pooled.bw(15MB), GSE289289_20241030_PolIIser5P_T180_WT_st5.pooled.bw(13MB), GSE289289_230417_fsh_715x174_nej-KD_st5.pooled.bw(10MB), GSE289289_230417_fsh_T180_WT_st5.pooled.bw(6MB)|development,epigenetics,cell_stress,gene_regulation|Chromatin dynamics at cis-regulatory elements dictate cell fate identities in early embryos [CUTTAG]|establishment germ layers development crucial body formation Drosophila zygote serves model investigating transitions relation landscape cellular heterogeneity blastoderm poses challenge gaining|
GSE269367|atac_seq|Drosophila melanogaster|54|GSE269367_211213_H3K27ac_T180_WT_PFA.pooled.bw(10MB), GSE269367_211213_H3K27me3_T180_WT_PFA.pooled.bw(7MB), GSE269367_220408_H3K27ac_715x174_nejKD_PFA.pooled.bw(14MB), GSE269367_220408_H3K27ac_T09x174_EzKD_PFA.pooled.bw(14MB), GSE269367_220408_H3K27me3_715x174_nejKD_PFA.pooled.bw(11MB), GSE269367_220408_H3K27me3_T09x174_EzKD_PFA.pooled.bw(9MB), GSE269367_220510_H3K27ac_T180_WT_PFA.st3.pooled.bw(14MB), GSE269367_220510_H3K27ac_T180_WT_PFA.st4.pooled.bw(15MB), GSE269367_220510_H3K27me3_T180_WT_PFA.st3.pooled.bw(14MB), GSE269367_220510_H3K27me3_T180_WT_PFA.st4.pooled.bw(14MB), GSE269367_230417_CBP_715x174_nej-KD_st5.pooled.bw(9MB), GSE269367_230417_CBP_T180_WT_st5.pooled.bw(8MB), GSE269367_230417_GAF_715x174_nej-KD_st5.pooled.bw(10MB), GSE269367_230417_GAF_T180_WT_st5.pooled.bw(7MB), GSE269367_230417_Zld_715x174_nej-KD_st5.pooled.bw(10MB), GSE269367_230417_Zld_T180_WT_st5.pooled.bw(8MB)|development,epigenetics,cell_stress,gene_regulation|Chromatin dynamics at cis-regulatory elements dictate cell fate identities in early embryos [CUT&Tag]|establishment germ layers development crucial body formation Drosophila zygote serves model investigating transitions relation landscape cellular heterogeneity blastoderm poses challenge gaining|
